src_domain,tgt_domain,weight,log_weight,is_bridge
politico.com,slate.com,25.0,3.258097,False
cdc.gov,slate.com,13.0,2.639057,False
abcnews.go.com,slate.com,4.0,1.609438,False
news.cnet.com,slate.com,6.0,1.94591,False
nypost.com,slate.com,2.0,1.098612,False
chicagotribune.com,slate.com,5.0,1.791759,False
latimesblogs.latimes.com,slate.com,7.0,2.079442,False
boston.com,slate.com,4.0,1.609438,False
news.yahoo.com,slate.com,6.0,1.94591,False
imdb.com,slate.com,2.0,1.098612,False
marketwatch.com,slate.com,7.0,2.079442,False
google.com,slate.com,27.0,3.332205,False
gizmodo.com,slate.com,2.0,1.098612,False
haaretz.com,slate.com,2.0,1.098612,False
msnbc.msn.com,slate.com,4.0,1.609438,False
newyorker.com,slate.com,2.0,1.098612,False
dailymail.co.uk,slate.com,2.0,1.098612,False
4.bp.blogspot.com,slate.com,2.0,1.098612,False
pbs.org,slate.com,8.0,2.197225,False
feeds.gawker.com,sports.espn.go.com,4.0,1.609438,False
chacha.com,sports.espn.go.com,345.0,5.846439,False
bbc.co.uk,sports.espn.go.com,2.0,1.098612,False
danceswithanxiety.blogspot.com,sports.espn.go.com,2.0,1.098612,False
lefarkins.blogspot.com,sports.espn.go.com,164.0,5.105945,False
ronmwangaguhunga.blogspot.com,sports.espn.go.com,2.0,1.098612,False
mahalo.com,sports.espn.go.com,5099.0,8.536996,False
concurringopinions.com,sports.espn.go.com,14.0,2.70805,False
blog.wired.com,sports.espn.go.com,3.0,1.386294,False
forum.dvdtalk.com,sports.espn.go.com,171.0,5.147494,False
guardian.co.uk,sports.espn.go.com,4.0,1.609438,False
ourlatinamerica.blogspot.com,sports.espn.go.com,3.0,1.386294,False
digitalspy.co.uk,sports.espn.go.com,4.0,1.609438,False
examiner.com,sports.espn.go.com,19.0,2.995732,False
bloomberg.com,sports.espn.go.com,5.0,1.791759,False
sepiamutiny.com,sports.espn.go.com,10.0,2.397895,False
feeds.gothamistllc.com,sports.espn.go.com,58.0,4.077537,False
buckmire.blogspot.com,sports.espn.go.com,23.0,3.178054,False
jezebel.com,sports.espn.go.com,2.0,1.098612,False
plime.com,sports.espn.go.com,2.0,1.098612,False
deadspin.com,sports.espn.go.com,202.0,5.313206,False
newsday.com,sports.espn.go.com,23.0,3.178054,False
news.cnet.com,sports.espn.go.com,3.0,1.386294,False
angrybear.blogspot.com,sports.espn.go.com,3.0,1.386294,False
sfgate.com,sports.espn.go.com,2.0,1.098612,False
philly.com,sports.espn.go.com,15.0,2.772589,False
conservapedia.com,sports.espn.go.com,12.0,2.564949,False
huffingtonpost.com,sports.espn.go.com,4.0,1.609438,False
psycmeistr.blogspot.com,sports.espn.go.com,2.0,1.098612,False
capitalfax.blogspot.com,sports.espn.go.com,3.0,1.386294,False
icestationtango.blogspot.com,sports.espn.go.com,2.0,1.098612,False
alterdestiny.blogspot.com,sports.espn.go.com,65.0,4.189655,False
holycoast.blogspot.com,sports.espn.go.com,5.0,1.791759,False
cujo359.blogspot.com,sports.espn.go.com,4.0,1.609438,False
d-day.blogspot.com,sports.espn.go.com,3.0,1.386294,False
greenwichroundup.blogspot.com,sports.espn.go.com,3.0,1.386294,False
amazon.com,sports.espn.go.com,38.0,3.663562,False
blogs.wsj.com,sports.espn.go.com,2.0,1.098612,False
cajunboyinthecity.blogspot.com,sports.espn.go.com,106.0,4.672829,False
newsbusters.org,sports.espn.go.com,3.0,1.386294,False
seattletimes.nwsource.com,sports.espn.go.com,2.0,1.098612,False
nydailynews.com,sports.espn.go.com,2.0,1.098612,False
nytimes.com,sports.espn.go.com,6.0,1.94591,False
news.google.com,sports.espn.go.com,53.0,3.988984,False
en.wikipedia.org,sports.espn.go.com,4.0,1.609438,False
blog.wired.com,sportsnipe.com,6.0,1.94591,False
edition.cnn.com,sportsnipe.com,6.0,1.94591,False
cbc.ca,sportsnipe.com,564.0,6.336826,False
pcworld.com,sportsnipe.com,9.0,2.302585,False
feeds.gawker.com,sportsnipe.com,369.0,5.913503,False
ft.com,sportsnipe.com,3.0,1.386294,False
deadspin.com,sportsnipe.com,45.0,3.828641,False
philly.com,sportsnipe.com,1443.0,7.275172,False
news.google.com,sportsnipe.com,477.0,6.169611,False
latimesblogs.latimes.com,sportsnipe.com,87.0,4.477337,False
rss.feedsportal.com,sportsnipe.com,63.0,4.158883,False
latimes.com,sportsnipe.com,222.0,5.407172,False
haaretz.com,sportsnipe.com,3.0,1.386294,False
nytimes.com,sportsnipe.com,1311.0,7.179308,False
guardian.co.uk,sportsnipe.com,1002.0,6.910751,False
huffingtonpost.com,sportsnipe.com,15.0,2.772589,False
marketwatch.com,sportsnipe.com,3.0,1.386294,False
boston.com,sportsnipe.com,912.0,6.816736,False
chicagotribune.com,sportsnipe.com,228.0,5.433722,False
abcnews.go.com,sportsnipe.com,9.0,2.302585,False
mediamatters.org,sportsnipe.com,6.0,1.94591,False
newsweek.com,sportsnipe.com,6.0,1.94591,False
news.bbc.co.uk,sportsnipe.com,1764.0,7.475906,False
sfgate.com,sportsnipe.com,168.0,5.129899,False
forbes.com,sportsnipe.com,21.0,3.091042,False
bloomberg.com,sportsnipe.com,33.0,3.526361,False
informationweek.com,sportsnipe.com,3.0,1.386294,False
cbsnews.com,sportsnipe.com,15.0,2.772589,False
flickr.com,sportsnipe.com,27.0,3.332205,False
news.com.au,sportsnipe.com,204.0,5.32301,False
eonline.com,sportsnipe.com,3.0,1.386294,False
npr.org,sportsnipe.com,6.0,1.94591,False
bbc.co.uk,sportsnipe.com,33.0,3.526361,False
foxnews.com,sportsnipe.com,12.0,2.564949,False
nydailynews.com,sportsnipe.com,105.0,4.663439,False
money.cnn.com,sportsnipe.com,3.0,1.386294,False
reuters.com,sportsnipe.com,57.0,4.060443,False
blogs.zdnet.com,sportsnipe.com,3.0,1.386294,False
examiner.com,sportsnipe.com,498.0,6.212606,False
i.gizmodo.com,sportsnipe.com,3.0,1.386294,False
independent.co.uk,sportsnipe.com,846.0,6.741701,False
seekingalpha.com,sportsnipe.com,6.0,1.94591,False
msnbc.msn.com,sportsnipe.com,21.0,3.091042,False
news.cnet.com,sportsnipe.com,6.0,1.94591,False
blogs.wsj.com,sportsnipe.com,30.0,3.433987,False
sports.espn.go.com,sportsnipe.com,3345.0,8.115521,False
scienceblogs.com,sportsnipe.com,3.0,1.386294,False
firstread.msnbc.msn.com,sportsnipe.com,6.0,1.94591,False
politico.com,sportsnipe.com,6.0,1.94591,False
salon.com,sportsnipe.com,3.0,1.386294,False
online.wsj.com,sportsnipe.com,54.0,4.007333,False
newsday.com,sportsnipe.com,72.0,4.290459,False
slate.com,sportsnipe.com,3.0,1.386294,False
nypost.com,sportsnipe.com,897.0,6.80017,False
chron.com,sportsnipe.com,228.0,5.433722,False
cnn.com,sportsnipe.com,17.0,2.890372,False
google.com,sportsnipe.com,969.0,6.877296,False
feedproxy.google.com,sportsnipe.com,8946.0,9.099074,False
seattletimes.nwsource.com,sportsnipe.com,723.0,6.584791,False
chacha.com,startribune.com,3.0,1.386294,False
prospect.org,startribune.com,2.0,1.098612,False
blog.wired.com,startribune.com,4.0,1.609438,False
politico.com,startribune.com,2.0,1.098612,False
buckmire.blogspot.com,startribune.com,3.0,1.386294,False
sportsnipe.com,startribune.com,1041.0,6.948897,False
breitbart.com,startribune.com,5.0,1.791759,False
hotair.com,startribune.com,4.0,1.609438,False
cajunboyinthecity.blogspot.com,startribune.com,3.0,1.386294,False
joshingpolitics.blogspot.com,startribune.com,7.0,2.079442,False
atlasshrugs2000.typepad.com,startribune.com,5.0,1.791759,False
dumpbachmann.blogspot.com,startribune.com,731.0,6.595781,False
angrybear.blogspot.com,startribune.com,2.0,1.098612,False
d-day.blogspot.com,startribune.com,17.0,2.890372,False
jezebel.com,startribune.com,7.0,2.079442,False
lefarkins.blogspot.com,startribune.com,5.0,1.791759,False
blog.badtux.net,startribune.com,2.0,1.098612,False
salon.com,startribune.com,37.0,3.637586,False
realclearpolitics.com,startribune.com,30.0,3.433987,False
icestationtango.blogspot.com,startribune.com,2.0,1.098612,False
fivethirtyeight.com,startribune.com,38.0,3.663562,False
circleof13.blogspot.com,startribune.com,4.0,1.609438,False
otherclub.blogspot.com,startribune.com,4.0,1.609438,False
forum.dvdtalk.com,startribune.com,2.0,1.098612,False
huffingtonpost.com,startribune.com,14.0,2.70805,False
dailykos.com,startribune.com,2.0,1.098612,False
cbsnews.com,startribune.com,11.0,2.484907,False
leftword.blogdig.net,startribune.com,5.0,1.791759,False
sepiamutiny.com,startribune.com,3.0,1.386294,False
greenwichroundup.blogspot.com,startribune.com,2.0,1.098612,False
holycoast.blogspot.com,startribune.com,8.0,2.197225,False
scienceblogs.com,startribune.com,2.0,1.098612,False
classicalvalues.com,startribune.com,3.0,1.386294,False
cinie.wordpress.com,startribune.com,10.0,2.397895,False
feeds.gawker.com,startribune.com,3.0,1.386294,False
firstread.msnbc.msn.com,startribune.com,41.0,3.73767,False
gawker.com,startribune.com,16.0,2.833213,False
capitalfax.blogspot.com,startribune.com,10.0,2.397895,False
nomoremister.blogspot.com,startribune.com,2.0,1.098612,False
plime.com,startribune.com,2.0,1.098612,False
concurringopinions.com,startribune.com,2.0,1.098612,False
seekingalpha.com,startribune.com,3.0,1.386294,False
psycmeistr.blogspot.com,startribune.com,154.0,5.043425,False
downwithtyranny.blogspot.com,startribune.com,21.0,3.091042,False
rebellenation.blogspot.com,startribune.com,3.0,1.386294,False
jihadwatch.org,startribune.com,28.0,3.367296,False
ionarts.blogspot.com,startribune.com,6.0,1.94591,False
alterdestiny.blogspot.com,startribune.com,2.0,1.098612,False
babbazeesbrain.blogspot.com,startribune.com,7.0,2.079442,False
mahalo.com,startribune.com,72.0,4.290459,False
blogs.abcnews.com,startribune.com,11.0,2.484907,False
imdb.com,startribune.com,3.0,1.386294,False
en.wikipedia.org,startribune.com,2.0,1.098612,False
facebook.com,startribune.com,2.0,1.098612,False
amazon.com,startribune.com,27.0,3.332205,False
flickr.com,startribune.com,77.0,4.356709,False
d-day.blogspot.com,suntimes.com,12.0,2.564949,False
alterdestiny.blogspot.com,suntimes.com,66.0,4.204693,False
althouse.blogspot.com,suntimes.com,6.0,1.94591,False
ionarts.blogspot.com,suntimes.com,20.0,3.044522,False
blogs.wsj.com,suntimes.com,2.0,1.098612,False
forum.dvdtalk.com,suntimes.com,3.0,1.386294,False
huffingtonpost.com,suntimes.com,9.0,2.302585,False
leftword.blogdig.net,suntimes.com,6.0,1.94591,False
evolvehappy.com,suntimes.com,35.0,3.583519,False
fivethirtyeight.com,suntimes.com,3.0,1.386294,False
capitalfax.blogspot.com,suntimes.com,1098.0,7.002156,False
jihadwatch.org,suntimes.com,7.0,2.079442,False
buckmire.blogspot.com,suntimes.com,4.0,1.609438,False
realclearpolitics.com,suntimes.com,13.0,2.639057,False
ibloga.blogspot.com,suntimes.com,3.0,1.386294,False
firstread.msnbc.msn.com,suntimes.com,15.0,2.772589,False
freerepublic.com,suntimes.com,3.0,1.386294,False
psycmeistr.blogspot.com,suntimes.com,19.0,2.995732,False
otherclub.blogspot.com,suntimes.com,37.0,3.637586,False
greenwichroundup.blogspot.com,suntimes.com,2.0,1.098612,False
plime.com,suntimes.com,8.0,2.197225,False
babbazeesbrain.blogspot.com,suntimes.com,5.0,1.791759,False
cujo359.blogspot.com,suntimes.com,4.0,1.609438,False
reason.com,suntimes.com,3.0,1.386294,False
cajunboyinthecity.blogspot.com,suntimes.com,5.0,1.791759,False
rebellenation.blogspot.com,suntimes.com,5.0,1.791759,False
boston.com,suntimes.com,3.0,1.386294,False
downwithtyranny.blogspot.com,suntimes.com,18.0,2.944439,False
gawker.com,suntimes.com,18.0,2.944439,False
djtechnocrat.blogspot.com,suntimes.com,3.0,1.386294,False
chacha.com,suntimes.com,2.0,1.098612,False
nomoremister.blogspot.com,suntimes.com,5.0,1.791759,False
cinie.wordpress.com,suntimes.com,129.0,4.867534,False
hotair.com,suntimes.com,2.0,1.098612,False
feeds.gothamistllc.com,suntimes.com,116.0,4.762174,False
classicalvalues.com,suntimes.com,18.0,2.944439,False
chicagotribune.com,suntimes.com,4.0,1.609438,False
angrybear.blogspot.com,suntimes.com,5.0,1.791759,False
scienceblogs.com,suntimes.com,2.0,1.098612,False
economist.com,suntimes.com,3.0,1.386294,False
lefarkins.blogspot.com,suntimes.com,10.0,2.397895,False
conservapedia.com,suntimes.com,40.0,3.713572,False
blogs.abcnews.com,suntimes.com,15.0,2.772589,False
icestationtango.blogspot.com,suntimes.com,7.0,2.079442,False
mahalo.com,suntimes.com,71.0,4.276666,False
concurringopinions.com,suntimes.com,3.0,1.386294,False
atlasshrugs2000.typepad.com,suntimes.com,3.0,1.386294,False
sepiamutiny.com,suntimes.com,11.0,2.484907,False
newsweek.com,suntimes.com,4.0,1.609438,False
digitalspy.co.uk,suntimes.com,6.0,1.94591,False
joshingpolitics.blogspot.com,suntimes.com,8.0,2.197225,False
deadspin.com,suntimes.com,14.0,2.70805,False
slate.com,suntimes.com,4.0,1.609438,False
ronmwangaguhunga.blogspot.com,suntimes.com,30.0,3.433987,False
sportsnipe.com,suntimes.com,174.0,5.164786,False
holycoast.blogspot.com,suntimes.com,36.0,3.610918,False
news.google.com,suntimes.com,12.0,2.564949,False
feeds.gothamistllc.com,superpunch.blogspot.com,73.0,4.304065,False
megite.com,superpunch.blogspot.com,28.0,3.367296,False
i.gizmodo.com,superpunch.blogspot.com,5.0,1.791759,False
gizmodo.com,superpunch.blogspot.com,26.0,3.295837,False
dailymail.co.uk,superpunch.blogspot.com,27.0,3.332205,False
imdb.com,superpunch.blogspot.com,12.0,2.564949,False
cnn.com,superpunch.blogspot.com,13.0,2.639057,False
newsday.com,superpunch.blogspot.com,3.0,1.386294,False
corner.nationalreview.com,superpunch.blogspot.com,2.0,1.098612,False
edition.cnn.com,superpunch.blogspot.com,3.0,1.386294,False
sports.espn.go.com,superpunch.blogspot.com,20.0,3.044522,False
economist.com,superpunch.blogspot.com,12.0,2.564949,False
hotair.com,superpunch.blogspot.com,2.0,1.098612,False
news.yahoo.com,superpunch.blogspot.com,98.0,4.59512,False
blog.wired.com,superpunch.blogspot.com,81.0,4.406719,False
nymag.com,superpunch.blogspot.com,7.0,2.079442,False
chron.com,superpunch.blogspot.com,5.0,1.791759,False
pcworld.com,superpunch.blogspot.com,2.0,1.098612,False
bloomberg.com,superpunch.blogspot.com,4.0,1.609438,False
abcnews.go.com,superpunch.blogspot.com,8.0,2.197225,False
flickr.com,superpunch.blogspot.com,2261.0,7.724005,False
cbc.ca,superpunch.blogspot.com,6.0,1.94591,False
guardian.co.uk,superpunch.blogspot.com,13.0,2.639057,False
google.com,superpunch.blogspot.com,44.0,3.806662,False
amazon.com,superpunch.blogspot.com,1591.0,7.372746,False
microsoft.com,superpunch.blogspot.com,4.0,1.609438,False
msnbc.msn.com,superpunch.blogspot.com,15.0,2.772589,False
jezebel.com,superpunch.blogspot.com,21.0,3.091042,False
newsweek.com,superpunch.blogspot.com,3.0,1.386294,False
sfgate.com,superpunch.blogspot.com,12.0,2.564949,False
cbsnews.com,superpunch.blogspot.com,3.0,1.386294,False
althouse.blogspot.com,superpunch.blogspot.com,40.0,3.713572,False
pajamasmedia.com,superpunch.blogspot.com,8.0,2.197225,False
firstread.msnbc.msn.com,superpunch.blogspot.com,2.0,1.098612,False
marketwatch.com,superpunch.blogspot.com,2.0,1.098612,False
boston.com,superpunch.blogspot.com,5.0,1.791759,False
3.bp.blogspot.com,superpunch.blogspot.com,1327.0,7.191429,False
online.wsj.com,superpunch.blogspot.com,56.0,4.043051,False
myspace.com,superpunch.blogspot.com,76.0,4.343805,False
kotaku.com,superpunch.blogspot.com,45.0,3.828641,False
chacha.com,superpunch.blogspot.com,2.0,1.098612,False
blogs.wsj.com,superpunch.blogspot.com,35.0,3.583519,False
dailykos.com,superpunch.blogspot.com,2.0,1.098612,False
reason.com,superpunch.blogspot.com,33.0,3.526361,False
4.bp.blogspot.com,superpunch.blogspot.com,1517.0,7.325149,False
deadspin.com,superpunch.blogspot.com,5.0,1.791759,False
nytimes.com,superpunch.blogspot.com,107.0,4.682131,False
blogger.com,superpunch.blogspot.com,18506.0,9.825904,False
latimes.com,superpunch.blogspot.com,74.0,4.317488,False
foxnews.com,superpunch.blogspot.com,4.0,1.609438,False
apple.com,superpunch.blogspot.com,3.0,1.386294,False
engadget.com,superpunch.blogspot.com,3.0,1.386294,False
feedproxy.google.com,superpunch.blogspot.com,170.0,5.141664,False
examiner.com,superpunch.blogspot.com,2.0,1.098612,False
feeds.gawker.com,superpunch.blogspot.com,264.0,5.57973,False
newscientist.com,superpunch.blogspot.com,3.0,1.386294,False
huffingtonpost.com,superpunch.blogspot.com,12.0,2.564949,False
nydailynews.com,superpunch.blogspot.com,12.0,2.564949,False
forbes.com,superpunch.blogspot.com,3.0,1.386294,False
latimesblogs.latimes.com,superpunch.blogspot.com,31.0,3.465736,False
chicagotribune.com,superpunch.blogspot.com,11.0,2.484907,False
michellemalkin.com,superpunch.blogspot.com,2.0,1.098612,False
npr.org,superpunch.blogspot.com,7.0,2.079442,False
scienceblogs.com,superpunch.blogspot.com,6.0,1.94591,False
slate.com,superpunch.blogspot.com,31.0,3.465736,False
politico.com,superpunch.blogspot.com,4.0,1.609438,False
1.bp.blogspot.com,superpunch.blogspot.com,1381.0,7.231287,False
newyorker.com,superpunch.blogspot.com,14.0,2.70805,False
finance.yahoo.com,superpunch.blogspot.com,2.0,1.098612,False
breitbart.com,superpunch.blogspot.com,16.0,2.833213,False
en.wikipedia.org,superpunch.blogspot.com,226.0,5.42495,False
salon.com,superpunch.blogspot.com,2.0,1.098612,False
reuters.com,superpunch.blogspot.com,10.0,2.397895,False
news.com.au,superpunch.blogspot.com,4.0,1.609438,False
iht.com,superpunch.blogspot.com,3.0,1.386294,False
2.bp.blogspot.com,superpunch.blogspot.com,1288.0,7.161622,False
businessweek.com,superpunch.blogspot.com,4.0,1.609438,False
digg.com,superpunch.blogspot.com,4.0,1.609438,False
suntimes.com,superpunch.blogspot.com,4.0,1.609438,False
news.cnet.com,superpunch.blogspot.com,3.0,1.386294,False
independent.co.uk,superpunch.blogspot.com,5.0,1.791759,False
philly.com,superpunch.blogspot.com,2.0,1.098612,False
nypost.com,superpunch.blogspot.com,14.0,2.70805,False
startribune.com,superpunch.blogspot.com,3.0,1.386294,False
news.bbc.co.uk,superpunch.blogspot.com,34.0,3.555348,False
bbc.co.uk,superpunch.blogspot.com,3.0,1.386294,False
gawker.com,superpunch.blogspot.com,15.0,2.772589,False
money.cnn.com,superpunch.blogspot.com,9.0,2.302585,False
arstechnica.com,superpunch.blogspot.com,3.0,1.386294,False
huffingtonpost.com,techcrunch.com,2.0,1.098612,False
news.cnet.com,techcrunch.com,15.0,2.772589,False
amazon.com,techcrunch.com,133.0,4.89784,False
i.gizmodo.com,techcrunch.com,20.0,3.044522,False
cajunboyinthecity.blogspot.com,techcrunch.com,4.0,1.609438,False
forbes.com,techcrunch.com,8.0,2.197225,False
concurringopinions.com,techcrunch.com,4.0,1.609438,False
blogs.wsj.com,techcrunch.com,8.0,2.197225,False
alterdestiny.blogspot.com,techcrunch.com,2.0,1.098612,False
scienceblogs.com,techcrunch.com,2.0,1.098612,False
nymag.com,techcrunch.com,4.0,1.609438,False
blog.wired.com,techcrunch.com,7.0,2.079442,False
pcworld.com,techcrunch.com,6.0,1.94591,False
djtechnocrat.blogspot.com,techcrunch.com,7.0,2.079442,False
seekingalpha.com,techcrunch.com,121.0,4.804021,False
babbazeesbrain.blogspot.com,techcrunch.com,6.0,1.94591,False
feedproxy.google.com,techcrunch.com,19.0,2.995732,False
greenwichroundup.blogspot.com,techcrunch.com,2.0,1.098612,False
businessweek.com,techcrunch.com,19.0,2.995732,False
mahalo.com,techcrunch.com,73.0,4.304065,False
salon.com,techcrunch.com,2.0,1.098612,False
chacha.com,techcrunch.com,2.0,1.098612,False
plime.com,techcrunch.com,8.0,2.197225,False
bbc.co.uk,techcrunch.com,4.0,1.609438,False
leftword.blogdig.net,techcrunch.com,2.0,1.098612,False
rss.feedsportal.com,techcrunch.com,26.0,3.295837,False
gizmodo.com,techcrunch.com,9.0,2.302585,False
sepiamutiny.com,techcrunch.com,4.0,1.609438,False
informationweek.com,techcrunch.com,11.0,2.484907,False
evolvehappy.com,techcrunch.com,2.0,1.098612,False
gawker.com,techcrunch.com,29.0,3.401197,False
blogs.zdnet.com,techcrunch.com,7.0,2.079442,False
megite.com,techcrunch.com,197.0,5.288267,False
feeds.gawker.com,techcrunch.com,11.0,2.484907,False
sfgate.com,techcrunch.com,5.0,1.791759,False
guardian.co.uk,techcrunch.com,13.0,2.639057,False
icestationtango.blogspot.com,techcrunch.com,2.0,1.098612,False
blog.openitstrategies.com,techcrunch.com,14.0,2.70805,False
slate.com,techcrunch.com,2.0,1.098612,False
nytimes.com,techcrunch.com,3.0,1.386294,False
flickr.com,techcrunch.com,3.0,1.386294,False
nypost.com,techcrunch.com,2.0,1.098612,False
bloomberg.com,techcrunch.com,3.0,1.386294,False
online.wsj.com,techcrunch.com,9.0,2.302585,False
news.google.com,techcrunch.com,5.0,1.791759,False
